ID,Age,Income,Debt,CreditScore,EmploymentYears,EducationLevel,Default
576381,43,97216,29764,339,16,PhD,0
476429,22,77565,53801,324,22,High School,0
176819,23,176512,17962,498,30,PhD,0
894777,24,196055,57629,664,28,High School,0
984441,27,102093,76728,720,12,Master,1
529239,25,151465,59687,564,16,Master,1
101077,63,68963,41025,727,2,Bachelor,0
339527,51,184970,71971,594,28,Bachelor,0
678638,55,135703,71650,673,20,Master,1
421935,25,82043,38498,549,13,Master,0
633412,56,113661,36478,636,25,Bachelor,0
731366,22,186380,23331,641,16,Bachelor,0
568406,27,66155,53417,441,30,Bachelor,0
342562,25,123812,47758,597,9,High School,0
720262,37,159856,22530,675,0,PhD,0
390257,51,197843,67829,785,21,Bachelor,0
637628,29,161396,22310,679,28,PhD,0
862056,56,147805,41251,583,7,High School,0
784178,29,94021,80269,616,8,Bachelor,0
816934,19,189724,25579,483,2,Bachelor,0
880825,46,171246,83661,796,22,Master,0
687408,45,155713,67735,425,10,High School,0
435582,61,47065,49975,580,19,High School,1
313414,32,193080,95177,671,16,Bachelor,1
659423,30,76295,98234,527,30,Bachelor,0
383212,52,160231,14256,590,26,Master,0
998827,33,56693,54069,383,23,Master,1
601999,60,97020,77485,579,22,PhD,0
649958,37,38420,33851,848,29,Bachelor,0
913464,53,44984,35561,756,30,Bachelor,1
79691,34,172380,68821,590,14,Bachelor,0
358699,57,134314,52513,493,11,Bachelor,0
921534,20,127420,90174,394,25,PhD,0
19500,60,128379,97602,353,12,PhD,1
612228,36,119284,15077,628,18,PhD,0
248716,38,129240,37885,568,4,Master,0
333294,21,192504,50969,820,16,High School,0
90003,24,171976,37342,834,12,PhD,0
418787,55,47070,70582,504,8,Master,1
19168,37,137850,31324,458,7,High School,0
302790,49,147879,44416,710,3,Master,0
612583,63,137245,98747,559,14,High School,0
545066,27,76923,61849,805,14,High School,0
159730,63,56927,17666,313,23,High School,0
636061,54,99279,86285,657,21,Bachelor,0
813809,59,122691,56145,589,30,High School,0
848441,55,153826,18338,475,13,High School,1
860982,28,65256,47649,474,4,High School,1
293530,25,110544,91413,477,1,High School,0
182338,24,152422,75710,340,27,PhD,1
941350,59,185642,99315,422,14,Master,0
138405,52,193783,23453,487,9,PhD,0
980383,42,169594,25215,331,6,High School,0
144485,57,141260,45318,488,30,Master,1
635196,20,34393,30504,463,29,Bachelor,1
708435,32,58269,11823,643,6,High School,0
936385,35,162269,94732,316,25,PhD,0
244144,59,58911,88516,514,6,PhD,0
608266,28,186967,40515,521,10,Bachelor,0
214603,61,117771,46127,667,20,PhD,0
284752,59,162326,81675,394,10,Master,0
104297,23,62655,63272,592,4,Master,0
323834,19,158902,26600,663,23,PhD,1
559159,19,75685,88496,367,22,Bachelor,1
457550,54,71512,87735,602,17,PhD,0
78517,64,128723,31191,415,20,Master,0
758739,36,163820,79563,690,4,Master,1
641633,55,25718,45898,705,5,Master,0
875930,20,183277,43867,777,14,High School,1
46320,34,127227,33031,431,10,High School,0
833075,59,175797,46692,789,13,PhD,0
837307,28,69972,45796,471,28,Master,0
329077,57,140616,26464,821,9,Master,0
730411,19,196885,67123,541,5,Master,1
99981,32,83371,61117,812,10,Bachelor,0
146117,52,192490,74645,699,19,Bachelor,0
908397,47,56666,15041,825,7,Master,1
219622,28,69706,41003,439,6,Bachelor,1
253772,39,23910,23381,521,26,High School,0
244071,51,176763,98813,625,9,Bachelor,0
776648,52,174699,82971,721,16,Bachelor,0
919001,25,190752,58622,566,17,Master,0
811184,22,25993,29621,577,6,Bachelor,0
948471,41,50598,69249,319,30,Master,0
598383,18,40153,33542,842,21,High School,0
958336,32,123810,69835,441,10,Bachelor,1
852131,46,124971,31556,660,27,PhD,1
337096,19,52628,94291,442,16,Bachelor,0
161325,40,198627,83121,502,5,PhD,1
814693,18,137127,52015,660,3,PhD,1
400580,19,59378,7323,609,28,Bachelor,0
711372,46,109559,97441,555,14,PhD,0
387889,58,68694,37611,436,9,Master,0
992139,18,161541,94243,466,5,PhD,0
570869,45,119996,71845,608,21,PhD,1
919562,40,158997,89167,654,12,Bachelor,0
572256,51,32885,66436,592,16,Bachelor,0
577726,40,117886,59218,460,13,Bachelor,1
743047,50,160115,82534,834,18,High School,0
704240,42,22030,8363,363,22,Master,0
25699,63,84561,26411,762,11,Master,0
804554,49,192995,97027,470,1,High School,0
893162,37,179791,63467,754,14,PhD,0
466884,22,156081,20123,446,21,PhD,0
112918,21,146025,88022,543,23,PhD,0
410541,39,40430,48538,300,6,Master,0
27668,28,170453,8402,848,1,Master,0
817826,26,34214,22518,470,23,PhD,1
717252,33,89975,17099,532,16,PhD,0
716344,36,185236,15146,490,26,Master,1
615009,34,53827,56475,430,23,High School,1
180726,65,75052,68973,717,14,High School,0
628425,64,100281,64786,837,22,Master,1
450663,41,30344,11451,329,2,Bachelor,0
594883,51,42647,16985,653,20,High School,0
949980,31,26212,18703,414,19,High School,0
575793,51,113244,69382,797,24,Bachelor,0
751411,27,48049,21103,568,7,High School,1
682966,44,31876,6574,560,18,Bachelor,0
928677,51,118310,75505,577,4,Bachelor,0
772417,43,84897,99049,476,27,Bachelor,0
11648,31,27400,59149,668,7,Bachelor,0
810172,54,57822,69379,846,28,Master,1
902173,37,48799,22112,830,18,Bachelor,0
528927,48,29834,82606,656,26,PhD,0
237026,60,46260,59957,685,10,Bachelor,1
774207,62,88098,12457,683,23,Master,0
898161,63,142589,95935,574,24,High School,1
343286,64,124064,79062,555,27,PhD,0
919838,54,187188,48033,724,28,Master,0
572591,19,152286,48313,791,25,Master,0
663898,41,101073,35174,609,29,High School,0
527391,59,72633,36258,639,22,Bachelor,0
731842,56,90256,78029,448,13,Master,0
794843,28,155524,48176,301,18,PhD,0
563561,59,38246,92634,319,10,High School,0
11948,23,151561,36427,414,6,High School,0
278734,39,105998,61063,622,17,High School,0
305280,33,64255,32302,446,5,High School,1
294911,52,86066,22365,714,4,Bachelor,0
461933,21,34165,56626,547,19,Bachelor,0
764149,60,94204,75369,830,24,Master,1
515645,37,29822,66205,376,19,Master,1
287607,45,56401,21949,779,29,PhD,0
362256,19,137827,17976,846,21,Master,0
380881,49,86506,79001,391,30,Bachelor,0
308804,48,58657,68423,567,13,Bachelor,1
200621,19,113523,85173,448,12,High School,0
607262,47,38631,82165,376,10,Master,1
505466,44,93534,24722,479,18,PhD,0
772129,42,104486,14094,434,0,High School,0
982429,63,85364,90736,516,20,PhD,0
574013,22,170366,96484,468,23,Master,1
725416,61,104960,67722,490,28,PhD,0
976635,53,163439,34043,373,7,PhD,0
834793,39,141365,14808,574,29,Master,0
301409,33,145011,62564,578,15,High School,0
860548,51,149343,62497,321,2,High School,0
812499,59,170352,22530,409,3,PhD,0
362150,52,130357,57332,775,17,High School,1
588545,59,51389,63839,782,17,High School,0
573923,41,51087,14182,315,12,Master,0
56294,63,162523,24930,814,0,High School,0
545454,23,61967,60122,481,6,Bachelor,0
511717,24,34049,96861,378,27,High School,0
863534,20,96607,95080,485,3,Bachelor,0
140818,32,161082,47608,487,25,Master,1
539287,18,44120,80290,792,20,Bachelor,0
312151,34,49398,74940,476,11,Master,1
522803,19,197653,51794,683,26,PhD,0
450228,57,178237,63348,537,19,Master,0
675664,39,193666,36710,351,16,PhD,0
796942,40,149418,16994,459,20,PhD,0
720166,31,86800,34908,545,21,Bachelor,0
208834,45,38077,72143,379,28,High School,0
644211,48,130936,10801,827,20,High School,0
232712,56,86796,98783,795,4,Master,1
808034,51,70688,50832,404,23,PhD,0
649183,41,123842,43613,397,30,High School,0
398290,58,77074,57483,361,4,High School,0
621176,52,30234,58900,338,14,Master,1
875782,24,123617,42407,452,6,PhD,0
786859,44,97245,34304,564,20,PhD,0
405285,26,70731,13943,322,6,PhD,1
594405,27,104280,84544,496,27,Master,0
575704,18,63958,41406,348,25,High School,0
914473,44,57904,64237,506,14,PhD,0
787722,30,173254,91235,653,22,High School,0
701583,39,101292,47941,456,28,High School,0
930257,22,149545,19068,340,30,High School,1
349256,26,54413,12711,360,1,High School,0
499819,38,140129,61398,605,26,Master,0
808927,28,117960,62006,318,16,PhD,0
223016,34,75183,99706,645,13,Master,0
937681,60,189420,18446,360,9,PhD,0
107476,54,157568,13288,653,4,High School,0
457024,56,79585,88287,528,24,PhD,1
735892,47,164244,53684,573,0,Master,0
192918,58,54922,93855,327,10,PhD,1
456995,24,74091,82001,529,13,Master,0
560879,41,76089,87256,804,13,Master,0
865347,63,124795,6164,557,23,PhD,0
956272,58,161357,91272,670,29,Bachelor,0
15732,43,30288,16047,630,10,Master,0
60893,30,157213,38120,361,24,High School,0
630380,20,56674,69569,486,16,Master,1
728524,23,194875,53420,731,20,Bachelor,0
880782,39,129771,58403,785,17,High School,0
34635,35,98971,70503,850,16,PhD,0
292653,44,22702,95985,612,1,PhD,0
562862,34,152316,53746,705,24,Bachelor,1
190057,48,105278,47638,571,2,High School,1
340292,38,158597,93629,304,27,High School,0
661249,21,126490,42515,362,5,PhD,1
609186,25,94721,90922,416,4,Master,1
52254,22,36848,53461,531,27,Master,0
757897,65,115644,74608,694,2,Bachelor,0
193722,21,181263,78384,757,25,PhD,0
71309,54,182068,85889,812,0,High School,0
815955,32,97695,18774,465,23,PhD,0
426820,27,184421,18326,582,9,Bachelor,1
653722,35,84311,95975,444,3,PhD,0
975111,61,114949,25708,685,30,Master,1
688916,60,141096,81089,442,23,PhD,0
447652,61,63326,89306,567,1,Master,1
98963,26,137547,90163,464,26,Bachelor,0
171498,28,173024,82759,322,14,PhD,0
27717,36,133838,89481,588,23,High School,0
793045,61,59094,26507,395,8,PhD,0
197373,43,106086,84638,625,7,PhD,0
379840,51,118461,19415,510,8,PhD,0
65518,45,129184,13486,811,8,Master,0
359841,63,152369,50059,812,6,High School,0
263774,25,33707,52295,696,1,Master,0
906487,61,115358,7024,676,17,High School,1
757610,31,168175,36995,451,25,Master,1
473060,50,62243,85728,475,21,Bachelor,1
956188,55,26572,6626,689,7,PhD,0
351336,53,118812,74428,726,11,Bachelor,0
452771,38,175078,68024,450,16,High School,0
889462,62,55188,77374,397,22,Bachelor,0
681164,48,71579,48214,784,15,Master,0
602304,44,126192,75411,558,4,Master,0
932118,43,134532,17818,410,2,High School,0
527604,50,157138,58897,847,13,PhD,0
752106,33,103201,22148,535,15,Master,1
804064,64,189091,53704,519,13,High School,0
531802,58,90324,41640,362,6,PhD,1
416299,30,36598,25847,388,9,Master,0
406309,63,57651,19189,654,5,PhD,0
118313,27,67954,49667,390,25,Master,0
965797,41,105733,55189,743,13,High School,0
119909,35,150031,41324,833,2,High School,0
613204,32,98505,38604,482,5,Bachelor,0
387560,51,143562,44629,793,10,Master,1
468368,19,101752,20881,693,10,PhD,0
115815,22,126953,61052,488,8,Master,1
218480,18,21138,54132,432,1,Master,0
209915,29,147719,41986,717,28,Master,0
593584,29,172517,42482,564,18,High School,0
391383,47,180400,57528,521,13,Master,0
842551,37,129923,34566,739,10,Master,1
596023,21,171564,8857,347,25,High School,0
602022,43,100396,46090,512,8,PhD,0
558566,53,133045,35731,680,19,High School,0
647650,31,86869,47248,833,24,Master,0
681011,27,184337,89589,688,17,High School,0
53858,54,154040,45956,419,30,Bachelor,0
352119,19,102666,87336,734,18,Bachelor,0
514221,40,183669,16341,847,0,PhD,0
538039,18,164475,58104,652,16,High School,1
552352,51,94334,41357,438,26,Bachelor,0
835247,43,88757,32522,589,7,High School,0
92379,27,59981,69096,740,26,PhD,0
19270,22,43234,54379,499,2,PhD,0
994024,24,172737,67526,373,30,Master,0
138473,29,144468,11132,679,23,Bachelor,1
711660,30,163841,67956,787,6,PhD,1
672818,56,36958,71697,617,2,PhD,1
514021,32,34303,66850,753,19,Master,0
351805,26,101034,21260,820,20,High School,1
97114,43,194321,70230,727,5,High School,0
994422,45,93392,54566,656,26,Master,1
137173,59,67160,88549,441,30,PhD,0
917012,43,170165,34597,339,26,High School,0
774827,60,141011,60715,477,15,PhD,0
315656,46,116465,89848,558,9,Bachelor,0
84536,21,73853,85574,491,22,Bachelor,0
503983,59,194350,68993,359,15,PhD,1
518046,24,39796,18120,326,21,PhD,0
605107,27,84851,79989,767,28,Bachelor,1
136929,20,80945,92348,823,24,Bachelor,0
455344,36,140488,83686,669,11,Master,0
591028,56,93459,43039,749,3,Master,1
168450,55,111357,68047,676,9,Bachelor,0
916300,57,165006,56377,571,21,Master,0
887271,59,117558,5060,361,0,High School,0
273295,65,114091,38651,397,6,Bachelor,0
627535,58,177299,10392,463,10,PhD,0
368936,47,74398,21321,305,0,PhD,1
3259,64,191424,38741,524,12,Master,0
578862,32,193013,39943,485,6,Bachelor,1
783345,58,149840,18865,314,19,PhD,0
770977,41,184323,93193,399,29,Master,0
163130,50,151436,88974,470,13,PhD,0
16997,31,64499,95056,626,19,Bachelor,1
637003,63,98397,24617,450,22,High School,0
842263,27,53174,61299,628,18,Master,0
281653,28,137117,39593,484,29,PhD,0
814862,28,40669,71238,370,16,Master,0
386086,32,80818,77065,350,23,High School,0
620539,39,45863,52273,649,26,High School,1
405916,35,166000,14504,624,2,PhD,0
351675,54,148873,84662,518,28,High School,0
811763,19,84488,80915,810,26,High School,1
359866,28,147878,80172,389,10,High School,0
327928,26,133292,67325,448,1,High School,0
314708,50,197199,39866,779,9,High School,0
272160,23,165010,44742,538,22,High School,1
282099,22,46537,89783,587,13,PhD,0
240879,62,31529,20026,486,14,High School,0
902523,27,48904,64653,410,28,Bachelor,1
177191,44,199338,63937,521,27,Master,0
197050,43,59007,82835,674,19,Master,0
487955,52,98294,40325,637,15,Master,0
973852,65,186847,63831,678,1,Master,0
108429,40,194309,21571,556,15,Master,0
606817,33,141362,87651,506,8,PhD,0
627192,43,194058,12361,584,15,Master,0
128264,46,60400,26113,685,14,Bachelor,1
523998,59,192683,29008,567,21,Bachelor,0
839815,53,188369,81211,599,11,Master,0
829050,49,134133,19198,305,11,Bachelor,0
243134,34,154808,96783,840,16,Bachelor,0
133087,62,195955,66250,349,19,PhD,0
381132,58,88805,61918,807,1,High School,1
98831,26,42309,39972,560,19,Master,1
785876,51,184308,67478,391,23,PhD,0
263439,42,134141,6661,550,25,Master,0
87946,26,24965,22412,597,5,PhD,0
362049,56,23043,76813,802,25,PhD,0
813316,26,97149,84888,574,25,Master,1
3996,49,109241,89936,353,11,PhD,0
343667,33,21203,11864,725,6,Bachelor,0
808156,51,105305,33125,400,3,Master,0
889021,41,33218,57692,493,3,Master,0
425692,18,107891,94824,662,24,PhD,0
874087,23,150112,13236,523,7,PhD,0
63141,58,61072,82369,751,17,Master,0
692830,27,58525,9375,634,22,PhD,0
760643,46,126119,45972,390,22,PhD,0
905478,51,132146,46657,436,26,Master,1
380009,64,194293,93661,506,0,PhD,0
555013,54,149536,31836,823,26,PhD,1
902363,56,63135,12723,377,4,Master,0
857529,59,187310,53533,542,4,PhD,0
373192,21,102833,77942,607,0,High School,0
340978,58,91902,90952,498,18,Master,0
739200,60,51831,63056,702,15,Master,1
918249,28,28602,12198,837,12,Master,0
920592,28,136079,78884,781,20,PhD,0
903152,27,163417,49130,822,18,PhD,0
179796,52,196565,89898,540,26,Master,0
220108,50,197611,10985,808,4,PhD,1
950447,44,25035,62409,462,23,Bachelor,0
504038,65,60368,32404,345,20,High School,0
507825,58,199252,84484,395,30,PhD,0
28670,31,126277,87745,792,29,Bachelor,0
957912,23,103049,50541,443,23,Bachelor,0
484495,21,169291,53509,751,12,PhD,0
567983,21,46035,36375,431,23,High School,0
32245,40,93968,52008,624,26,Master,0
547069,56,151994,69078,498,5,Bachelor,0
182420,42,136683,53134,817,13,Master,0
740014,40,71292,16191,322,12,Bachelor,0
613563,46,59593,12844,654,2,Bachelor,0
472872,22,61443,31731,699,8,Master,0
263607,38,65870,67067,676,4,Master,0
154408,46,89077,55217,320,11,Bachelor,1
864592,31,111049,45418,780,12,Master,0
364261,21,24873,21924,384,8,Master,0
669191,31,97971,92688,581,2,High School,0
593558,21,68706,16084,593,7,Bachelor,0
668951,39,32556,36595,401,14,Bachelor,0
61327,39,29053,32256,430,3,PhD,0
546550,46,33377,5575,359,6,PhD,1
569574,26,27180,83284,543,24,High School,0
286901,42,32323,92500,367,11,Bachelor,0
212278,47,135987,61999,612,0,Master,0
42427,47,126698,53761,510,15,Master,1
960332,64,151799,44488,670,1,High School,1
605616,55,165845,26634,545,23,High School,1
813346,26,85770,37551,407,23,Bachelor,0
163157,40,192494,88663,772,14,Master,0
639963,47,52826,58025,408,21,High School,0
973484,30,185282,88752,562,0,Bachelor,0
481182,38,159207,98421,314,5,PhD,0
368272,38,150907,28145,479,8,Bachelor,0
351741,18,138202,98205,566,6,PhD,0
915540,41,69110,91036,759,2,High School,0
410441,33,133733,6543,507,28,PhD,0
986120,36,123435,62592,586,26,High School,0
115388,37,74096,9950,759,29,PhD,0
911137,32,171844,31718,557,30,PhD,0
66358,49,159642,83566,496,28,Bachelor,0
227043,50,155773,77016,830,30,High School,0
229723,38,123386,84476,735,8,Master,0
620966,23,132559,20006,673,29,PhD,0
859103,18,39842,28063,683,9,Master,0
213384,28,168092,28781,460,14,PhD,0
825101,38,131498,85110,774,18,PhD,0
68464,37,61712,70143,599,27,Master,0
300435,20,88652,58476,637,21,PhD,0
635772,46,32733,44256,383,27,Master,0
903369,32,123170,91284,317,10,Bachelor,0
262203,42,186891,52853,415,15,High School,0
60643,34,136119,80603,475,11,Master,0
385281,61,154480,28103,659,14,Bachelor,1
108279,49,64340,71080,334,30,Bachelor,0
637545,39,155974,98340,617,12,Master,0
127116,19,54480,75469,828,10,Master,0
448479,36,158791,58462,756,11,Master,0
70170,24,163687,89176,673,21,Master,1
193432,60,132768,73350,639,28,High School,0
410345,33,64220,60288,718,14,PhD,0
466661,58,22612,70070,722,13,High School,0
884903,29,166344,72312,687,15,Bachelor,1
713414,54,135908,6515,300,6,Bachelor,1
260313,30,153283,11393,715,4,PhD,1
878466,53,113688,99634,679,0,PhD,1
339723,46,42755,33757,810,17,PhD,0
506817,52,77352,60382,622,21,PhD,0
70528,19,95500,11967,843,22,Bachelor,1
257267,32,81178,77922,704,17,Bachelor,0
262950,61,60005,37268,792,4,Master,0
117880,41,175285,97852,701,10,PhD,0
205704,35,38310,48025,678,10,Bachelor,0
274309,52,85708,18742,385,16,PhD,0
426128,22,134506,74695,750,1,Bachelor,0
6465,46,36625,95451,561,25,Bachelor,0
748613,53,70726,92887,797,12,PhD,0
93611,43,185851,26235,816,13,Master,0
410392,32,170866,37907,629,9,PhD,0
249156,31,103171,30989,796,9,PhD,0
944740,33,160615,60163,351,0,Master,0
692796,23,173667,31669,314,16,PhD,0
243834,26,197853,67809,413,18,Bachelor,0
673720,28,127685,52042,492,26,Master,0
787352,43,95729,96211,833,30,PhD,0
749898,29,162485,23060,585,19,High School,0
190716,53,136336,74504,725,24,High School,0
586930,31,34421,30113,458,17,PhD,0
165747,43,123769,72826,590,8,Bachelor,0
949403,41,44108,68606,331,5,Bachelor,0
308492,23,60383,67398,390,24,Bachelor,0
384281,41,127609,90629,691,10,High School,1
451486,62,86333,46127,493,27,Bachelor,0
504156,42,174787,36674,737,30,High School,1
184798,64,47280,9841,791,14,Bachelor,0
596781,37,94125,41385,417,20,Bachelor,1
90270,31,138912,52537,821,24,Master,1
306081,43,39738,54516,795,3,High School,0
